Canada,
Lat,Lon
68.172482,-81.993055
68.140254,-82.014027
68.120254,-82.030691
68.111091,-82.049855
68.082873,-82.1145
67.999982,-82.174718
67.904845,-82.099727
67.890963,-82.075009
67.783873,-81.837782
67.740818,-81.727218
67.731654,-81.707509
67.717763,-81.684436
67.698863,-81.663064
67.6847,-81.645282
67.661654,-81.5925
67.6436,-81.538327
67.631927,-81.498046
67.620527,-81.457782
67.606654,-81.424727
67.470127,-81.242218
67.438591,-81.238336
67.421382,-81.250827
67.392345,-81.298118
67.292754,-81.347782
67.238873,-81.366391
67.197345,-81.374855
67.185254,-81.375273
67.170536,-81.380282
67.091373,-81.413891
67.066663,-81.432218
67.000963,-81.502218
66.989427,-81.530146
66.970127,-81.705836
66.980818,-81.757373
66.990118,-81.777646
66.997627,-81.802636
66.997754,-81.833618
66.978591,-81.929718
66.968045,-81.9525
66.949709,-81.988891
66.926091,-82.026946
66.766518,-82.181936
66.725818,-82.369718
66.669709,-82.481109
66.615118,-82.564373
66.576473,-82.581082
66.558027,-82.694446
66.566663,-82.781955
66.567491,-82.87
66.539982,-83.018064
66.504709,-83.018127
66.4729,-83.0543
66.350963,-83.362918
66.347491,-83.402218
66.346645,-83.450564
66.353863,-83.515291
66.367482,-83.567509
66.410127,-83.653482
66.439345,-83.632009
66.431645,-83.602773
66.409845,-83.599727
66.381363,-83.545273
66.378036,-83.534727
66.431654,-83.579727
66.522763,-83.6768
66.530818,-83.706955
66.534718,-83.7325
66.541927,-83.795273
66.542482,-83.826255
66.544145,-83.8575
66.582209,-83.975064
66.663609,-84.0114
66.687954,-84.012573
66.702082,-83.988746
66.702482,-83.945546
66.809018,-83.888618
66.828745,-83.884036
66.864836,-83.895982
66.878863,-83.912091
66.863036,-83.928882
66.8186,-83.941936
66.706654,-84.110691
66.702554,-84.149727
66.717491,-84.266673
66.725254,-84.290973
66.818327,-84.436391
66.960963,-84.421391
66.966518,-84.3768
66.981373,-84.436109
66.988873,-84.488055
67.006382,-84.618055
67.009718,-84.694155
67.014709,-84.733064
67.030545,-84.844309
67.0463,-84.883473
67.059282,-84.9082
67.057754,-84.931527
66.986373,-84.8725
66.983463,-84.839864
66.991654,-84.811109
67.0045,-84.780691
66.995818,-84.7
66.979227,-84.6457
66.972763,-84.712782
66.966663,-84.885836
66.964154,-84.960009
66.964709,-85.010009
66.961518,-85.054027
66.930263,-85.142773
66.874691,-85.227082
66.853173,-85.190273
66.837827,-85.136318
66.861236,-84.944446
66.900318,-84.9072
66.908136,-84.947955
66.940245,-84.858746
66.951936,-84.761527
66.935809,-84.602218
66.900127,-84.568055
66.8936,-84.617073
66.900818,-84.650282
66.902909,-84.682073
66.897491,-84.746382
66.8886,-84.706391
66.858873,-84.585555
66.850536,-84.558336
66.827073,-84.512509
66.821382,-84.541382
66.828327,-84.580564
66.841663,-84.634173
66.841827,-84.675064
66.825818,-84.657773
66.787763,-84.466946
66.719609,-84.437946
66.705554,-84.404173
66.699418,-84.343064
66.691363,-84.203891
66.683582,-84.148755
66.652209,-84.140836
66.604009,-84.183473
66.5547,-84.128327
66.473873,-83.967227
66.446636,-83.9164
66.428173,-83.893055
66.387763,-83.8693
66.307209,-83.804718
66.2897,-83.773618
66.264436,-83.769582
66.235818,-83.723609
66.207618,-83.684509
66.168636,-83.7679
66.163318,-83.789718
66.154636,-83.843746
66.199418,-83.977782
66.2593,-84.126673
66.280336,-84.1475
66.304354,-84.156809
66.3168,-84.184582
66.321382,-84.222364
66.299709,-84.317227
66.367618,-84.434436
66.403318,-84.514655
66.3918,-84.554718
66.349718,-84.619155
66.331645,-84.630909
66.278591,-84.527218
66.220127,-84.415973
66.204018,-84.3957
66.185118,-84.382091
66.163463,-84.3736
66.158873,-84.454582
66.163036,-84.478609
66.178318,-84.509446
66.216091,-84.641109
66.267354,-84.875546
66.266936,-84.905836
66.258882,-84.927491
66.246091,-84.9493
66.245536,-84.973191
66.255263,-85.001682
66.291927,-85.131946
66.261445,-85.187355
66.263318,-85.221255
66.277491,-85.260982
66.309427,-85.304027
66.399154,-85.339718
66.452618,-85.345836
66.486854,-85.344518
66.5761,-85.461955
66.581654,-85.485836
66.577773,-85.552218
66.574709,-85.575564
66.569445,-85.598618
66.5361,-85.710555
66.500682,-85.8543
66.510273,-85.882227
66.507627,-86.001527
66.496936,-86.078891
66.496645,-86.103336
66.498727,-86.134718
66.513318,-86.256673
66.5186,-86.283327
66.524082,-86.581391
66.509718,-86.605564
66.506382,-86.628891
66.507073,-86.666118
66.511382,-86.692218
66.523182,-86.7325
66.528454,-86.757927
66.518463,-86.778682
66.488591,-86.743882
66.466663,-86.701109
66.449418,-86.662782
66.437618,-86.638827
66.432754,-86.678609
66.436918,-86.730564
66.441363,-86.756955
66.448036,-86.79
66.439418,-86.808191
66.319709,-86.645009
66.311645,-86.612782
66.299427,-86.497218
66.2897,-86.396118
66.276382,-86.306109
66.2397,-86.142227
66.223873,-86.076109
66.184291,-85.920691
66.170682,-85.899173
66.168018,-85.897264
66.075409,-85.976664
66.031373,-85.979791
65.995818,-86.077227
65.984418,-86.121382
65.952282,-86.2218
65.934291,-86.2443
65.904982,-86.3264
65.899436,-86.354446
65.892491,-86.420273
65.839982,-86.472227
65.804627,-86.493818
65.787136,-86.459373
65.744709,-86.452646
65.695527,-86.530291
65.617482,-86.716109
65.557545,-86.8273
65.555954,-86.859309
65.5565,-86.883327
65.539154,-86.953891
65.520263,-86.972782
65.484291,-87.020836
